name,sku,price,stars,link,image_url,reviews,seller,category,description
Organic Maca Root Powder - 100g,4436098,"2,700",5,https://www.konga.com/product/organic-maca-root-powder-100g-4436098,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/X/C/120911_1566602578.jpg",1,konga,health and beauty,"Maca root is regarded as one of the favourite super foods for its outstanding ability to combat fatigue and increase strength, energy, vitality, sexual stamina, hormonal imbalance, libido, sexual enhancement and sexual health for men and women. It has also been regarded as a powerful adaptogen.	Maca is a powerful ancient Peruvian super food. It is used as a root vegetable and a medicinal herb. Once harvested, the Maca root was traditionally dried, then powdered. Maca is also called Peruvian ginseng. It is said to be the fountain of youth. Maca is a member of the cruciferous family of plants that includes broccoli, cabbage, kale, turnips and radishes, cultivated between 3,800 to 4,400 meters above sea level, mainly in the central Andes, where it has been domesticated and currently cultivated.	Estrogen is the primary female sex hormone responsible for regulating the reproductive system. An imbalance in this vital hormone can cause a slew of symptoms ranging from bloating to irregular menstrual periods and mood swings. Estrogen levels that are too high or low can also make it difficult for a woman to ovulate and become pregnant.	Maca root can help  and control the amount of estrogen in the body. One study published in the International Journal of Biomedical Science gave 34 early post-menopausal women a tablet containing either maca or a placebo twice daily for four months. Not only did maca help balance hormone levels, but it also , such as night sweats and hot flashes, and even increased bone density. ()	In addition to reducing symptoms of menopause, regulating estrogen levels may also help with improving reproductive health and fertility and decreasing symptoms related to conditions like  (PCOS), such as excess hair growth, weight gain and acne.	Maca is eaten to counteract physical and mental fatigue, and to balance the daily diet with its wide variety of minerals, amino acids, vitamins, phenols and other components. It is rich in calcium, magnesium, phosphorus, potassium, sulphur and iron and contains trace minerals including zinc, iodine, copper, selenium, bismuth, manganese, tin and silicon. Maca is thus one of the great natural food supplements in the world, in the current climate of an accelerated life-style and carelessness with respect to balanced nutrition.	Health Benefits	It raises energy levels, combats mental and physical fatigue and stress. Highly nutritious, balances the daily diet with its high and varied carbohydrate, amino acid, vitamin, mineral and fatty acid content.	Maca Root for Women: It slows down the process of aging, the unpleasant effects of menopause, prevents and cures osteoporosis and anaemia. It stimulates the functioning of the endocrine system in men and women. Stimulates balanced hormone production. Increases fertility, sexual activity and works as a libido enhancer.	It provides better memory.  It is a good source of vitamin B1, B2 and B3. It contains 11% protein of the highest quality, rich in calcium, magnesium, phosphorus, potassium, sulphur and iron. It is also rich in trace minerals.	Maca Root for Men: Good source of plant sterols that have a beneficial effect on muscles. It is one of the best anti aging supplements and super foods for seniors.	Suggested Use	As a dietary supplement, take half level teaspoon (2g) one to two times daily with at least 8 oz of water 30-45 minutes before a meal or as directed by a healthcare professional. You may use also add the powder in your energy drink, smoothies, teas, nut milks, coffee, juice or just about any natural beverage you can think of and enjoy the maca power raw organic."
 Portable Travel Home Handheld Iron Steam Brush Steamer Clothes Laundry Garment,GE779HA1EQTGSNAFAMZ,"4,830",2.5,https://www.jumia.com.ng/generic-portable-travel-home-handheld-iron-steam-brush-steamer-clothes-laundry-garment-44023258.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/85/232044/1.jpg?7215,2,jumia,home and office,"	* With two different types of brushes, adapt to different clothes and meet your demand.	* Handheld steamer brush provides powerful, continuous steam.	* With automatic temperature control and overheating fuse double protection,prevent clothes damage from temperature anomaly.	* Lightweight and small volume,suitable for travel or business trip.	* One button operation,very simple,easy to use.	* Save electricity, the indicator light light means electric heat,when it put out can still use residual heat to ironing.	What’s in the box	1 x Handheld Iron Steam Brush	2 x Brush Heads(Movable)	1 x User Manual"
Polystar Happy Family Home Theatre,PO437EL00MBC2NAFAMZ,"65,000",4.0,https://www.jumia.com.ng/happy-family-home-theatre-polystar-mpg254888.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/041122/1.jpg?4667,2,jumia,electronics,"	DVD Tallboy Home theatre system	Compatible with DVD/CD/MP3/WMA	USB direct reader	Bluetooth audio streaming	Resume play	FM radio receiver	HDMI Output	5.1 real channel output	With remote control	LED display	Output power: 250W RMS	Power requirement: AC 160V - 240V	Specifications	SKU: PO437EL00MBC2NAFAMZ	Color: Black	Main Material: Metal, Wood	Model: PV-HT510-5.1	Product Line: LegitReal Technologies Ltd	Weight (kg): 9"
 Night Driving SunGlasses Anti Glare Vision Driver Safety,FA203AC08RR00NAFAMZ,"1,060",3.4,https://www.jumia.com.ng/fashion-night-driving-sunglasses-anti-glare-vision-driver-safety-23613741.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/731632/1.jpg?9512,78,jumia,fashion,"	Technical Specifications: Frame	Material:Plastic : Polycarbonate Eye wear	Type:Sunglasses	Item Type: Eyewear Department	Name: Adult	Gender:Men Lens	Height: 37mm Lens	Width: 67mm	Leg length:135mm	Optical Attribute: Anti-Reflective, UV400 Usage	Scope:Fashion Driving,Outdoor	Color: Yellow Gender: unisex	What’s in the box	null"
"Nokia 6.1 Plus (Nokia X6) 5.8"" (4GB RAM, 64GB ROM) Android 8.1,(16MP+5MP) + 16MP, 3060mAh, Hybrid Dual SIM 4G Smartphone-Black",NO891MT0QG61UNAFAMZ,"58,110",4.8,https://www.jumia.com.ng/nokia-6.1-plus-nokia-x6-5.8-4gb-ram-64gb-rom-android-8.116mp5mp-16mp-3060mah-hybrid-dual-sim-4g-smartphone-black-45342444.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/424354/1.jpg?7335,9,jumia,phones and tablets,	Display: 5.8 inch 2280 x 1080 pixels screen	CPU: Qualcomm Snapdragon 636 Octa Core 1.8GHz	System: Android 8.1	Storage: 4GB RAM 64GB ROM	Camera: 16.0MP + 5.0MP rear camera + 16.0MP front camera	SIM Card: Nano SIM + Nano SIM / TF card	What’s in the box	Back Case : 1	Cell Phone: 1	Charger: 1	SIM Needle: 1	USB Cable: 1
One Drop Perfumes SPZ Oil Perfumes - 3ml X 12pcs,ON069PF09BGLCNAFAMZ,"3,000",4.0,https://www.jumia.com.ng/one-drop-perfumes-spz-oil-perfumes-3ml-x-12pcs-46215651.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/651264/1.jpg?9213,17,jumia,health and beauty,	Sweet fragrance	Masculine fragrance	Feminine fragrance	Flower fragrance	Long lasting	What’s in the box	12 bottles of 3ml oil perfumes in a pack
"Tecno Pouvoir 3 Plus (lb8),black-(64gb Rom+ 4gb Ram), Android 9,(13mp + 8mp + 2mp)+8mp, 6000mah",4545956,"53,045",5,https://www.konga.com/product/tecno-pouvoir-3-plus-lb8-black-64gb-rom-4gb-ram-android-9-13mp-8mp-2mp-8mp-6000mah-4545956,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/I/X/118566_1573813173.jpg",3,konga,phones and tablets,"Display: 6.35″ AMOLED Screen with 19.5:9 edge-to-edge ratio	Dimension: 158.96 x 75.98 x 9.17mm	Storage: 64GB, expandable up to 128GB of microSD card slot	RAM: 4GB RAM	Cameras: Back camera: 13-megapixels main camera, 8-megapixels wide-angle camera, 2-megapixel depth camera with Quad flashlights	– Front camera: 8-megapixels selfie camera lens	Processor: MT6762 Octa-core 2.0GHz processor	Battery: 6000mAh Battery"
Djack DJ 5050 Home Theatre With Perfect Bluetooth,DJ709EL0V7M5XNAFAMZ,"46,000",4.3,https://www.jumia.com.ng/dj-5050-home-theatre-with-perfect-bluetooth-djack-mpg110693.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/423413/1.jpg?4911,177,jumia,electronics,	Superior Quality	Durable	Effective & Reliable	Serene Bass	Zero noise	X-bass	What’s in the box	Enclosed are:Remote control Manual
 Fashion UV Protection Night Vision Sport Driving Sunglasses,FA203AC1DQTDMNAFAMZ,870,3.4,https://www.jumia.com.ng/fashion-fashion-uv-protection-night-vision-sport-driving-sunglasses-41325538.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/552314/1.jpg?1417,18,jumia,fashion,"	Features:	Help improve the driving at night, solve the problem of dazzle light.	Eliminate 99% reflected light and scattered light, make your vision more clear.	The lens with UV400 protection membrane can effectively protect your eyes from harmful UVA & UVB rays.	Made of fine quality material, wear resistant, impact resistant and very sturdy, not easy to be damaged.	Material: PC	What’s in the box	Package List:1 * Glasses"
UKA Electric Kettle - 1.8 Litres- LB-KA1901 - Silver & Black,UK328HL118V11NAFAMZ,"2,180",4.3,https://www.jumia.com.ng/uka-electric-kettle-1.8-litres-lb-ka1901-silver-black-35295526.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/62/559253/1.jpg?9779,522,jumia,home and office,"	Capacity:1.8 L	Power:220-240V,1800W	Boil dry protection	ON/off switch and indicator light	Remove & washable filter	Automatically turns of when water boiled	What’s in the box	Instruction manual	Bottom mark	Color box"
"Nokia 5.1, 4G Smartphone 5.5""inch (3GB RAM 32GB ROM), 16MP+8MP Android 9 Pie 2970mAh Dual Sim - BLACK",NO891MP1678P2NAFAMZ,"32,399",4.4,https://www.jumia.com.ng/nokia-5.1-4g-smartphone-5.5inch-3gb-ram-32gb-rom-16mp8mp-android-9-pie-2970mah-dual-sim-black-43718807.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/70/881734/1.jpg?8780,10,jumia,phones and tablets,			CPU: MTK6755	Cores: Octa Core	External Memory: TF card up to 128GB (not included)	2G: GSM	Network type: FDD-LTE	Wireless Connectivity: GPS	Screen size: 5.5inch	Screen type: IPS	Camera type: Dual cameras (one front one back)	What’s in the box	Cell Phone: 1	Charger: 1 ( EU Charger )	USB Cable: 1Earphone: 1
Bestrunner 32GB Flash Memory Stick Drive OTG For Phone / PC,BE484EA0419Z0NAFAMZ,"2,260",5.0,https://www.jumia.com.ng/bestrunner-32gb-flash-memory-stick-drive-otg-for-phone-pc-44087760.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/778044/1.jpg?7127,1,jumia,computing,"	Easy to carry	Hot plug & play	Compatible with USB 1.1/2.0	Compatible with PC, Notebook, MAC	Store your pictures, videos, and songs and any kind of data.	Support Windows 7/8,Windows Vista,Windows 2000,Mac OS X, Linux.	What’s in the box	1x Flash Memory Stick"
Chaoba Hair Clipper + Powder Brush + Hair Brush + Apron + Bag,CH351HB12LPHRNAFAMZ,"7,500",4.2,https://www.jumia.com.ng/hair-clipper-powder-brush-hair-brush-apron-bag-chaoba-mpg1189806.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/838223/1.jpg?7623,54,jumia,health and beauty,	Clipper comes with two sets of teeth	Super cutting power with quiet operation	Carbon steel blade	Convenient adjustable control lever	Powder brush	Hair brush	Apron comes in multi design & Colour	What’s in the box	CLIPPERAPRONPOWDER BRUSHBRUSHBAG
"LG 32"" Inch Led Television + Free Tv Hanger",LG835EL0946V4NAFAMZ,"41,000",4.2,https://www.jumia.com.ng/lg-32-inch-led-television-free-tv-hanger-46021351.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/312064/1.jpg?8122,6,jumia,electronics,	HDMI	AV	USB	IPS Panel	Smart Energy Saving	Active Noise Reduction	Specifications	SKU: LG835EL0946V4NAFAMZ	Display Features: HD	Display Size (inches): 32.0	Color: Black	Main Material: Glass	Model: .	Product Line: Mega slash	Weight (kg): 8
"Tecno Camon 12 Air (cc6) -bay Blue- 6.55""-inch(32gb Rom+3gb Ram) Android™ 9 Pie, 4 Glite -",4505937,"45,320",5,https://www.konga.com/product/tecno-camon-12-air-cc6-bay-blue-6-55-inch-32gb-rom-3gb-ram-android-o-9-pie-4-glite-4505937,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/F/L/118566_1571422983.jpg",1,konga,phones and tablets,"Operating System: Android™9 Pie•Processor: 2.0GHz Quad-Core•Network: GSM/WCDMA/LTE•Dimension: 164.2*76.1*8.15mm•Display: 6.55"" Dot-in Display•Resolution: 720*1600•Camera: 8MP Front Camera 16MP+2MP+5MP Triple Rear Camera with Quad Flash{Ultra Clear Shot/Super wide Angle/2cm Macro Photography/Bokeh Effect}•Sensor: G-Sensor/Ambient Light Sensor,Proximity Sensor,Fingerprint Sensor•Battery Capacity: 4000mAh{typ}"
 Men's Cool Sunglasses Polarized Polarizing Sun Glasses Driving Fishing Eyewear,FA203AC0DY7D1NAFAMZ,"1,280",3.2,https://www.jumia.com.ng/fashion-mens-cool-sunglasses-polarized-polarizing-sun-glasses-driving-fishing-eyewear-35803432.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/23/430853/1.jpg?2358,11,jumia,fashion,"	Intelligent light color change	Prevent UV rays	Cool shape, take pictures	Exquisite, simple	Long service life and durability	What’s in the box	1 x Sunglasses"
Men's Automatic Buckle - Black,2812002,"2,500",5,https://www.konga.com/product/mens-automatic-buckle-black-2812002,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/J/D/98485_1535412698.jpg",2,konga,fashion,"New Belts Men High Quality Canvas Outdoor Belt Casual belts fast dry Plastic Automatic Buckle 120cm (47.24 inches)	Gender:Men	Department Name:Adult	Belts Material:Canvas	Style:Casual	Pattern Type:Solid	Buckle Width:4 cm	Buckle Length:4 cm	Belt Width:3.8 cm	Model Number:FB01	Item Type:Belts	Buckle material : POM plastic,high strength.	Belt material : canvas.	Belt width:3.8 CM	Buckle:Automatic buckle."
Gionee M7 Power ，6 Inch HD 5000mAh 4GB RAM 64GB ROM 13MP+8MP Hybrid Dual SIM Android 7.1 4G LTE Smartphone,GI790MT0NXSF9NAFAMZ,"50,880",4.1,https://www.jumia.com.ng/gionee-m7-power-6-inch-hd-5000mah-4gb-ram-64gb-rom-13mp8mp-hybrid-dual-sim-android-7.1-4g-lte-smartphone-35670204.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/40/207653/1.jpg?7707,16,jumia,phones and tablets,"	6.0 Inch 2.5D Corning Gorilla Glass Full Screen	Qualcomm Snapdragon 435, Support Touch ID	4GB RAM + 64GB ROM	13 MP Back Camera + 8 MP Front Camera	Android 7.1 System, 5000mAh Battery	Dual SIM & 4G FDD-LTE B1/B2/B3/B5/B7/B8	What’s in the box	Original Earphone, Card Pin, Original Charger, Data Cable, Protective Case"
Saisho Steam Iron - S-788,SA492HA0FCVNINAFAMZ,"4,270",4.1,https://www.jumia.com.ng/saisho-steam-iron-s-788-43159752.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/795134/1.jpg?5741,233,jumia,home and office,"	220-240V~, 50/60HZ, 1500-1900W	With adjustable continuous steam	Water spray, vertical steam, Surge of steam	Auto-clean, and dry-iron, anti-drop	Water spray:≥0.5g/shot	Surge of steam: ≥0.5g/shot	Max amount of continuous steam: 10-20g/min	Soleplate: Stainless steel soleplate	With power indicator	What’s in the box	Steam IronCup"
Hemani Black Seed Oil 100% Pure And Natural - 60 ML,1635903,"1,380",5,https://www.konga.com/product/hemani-black-seed-oil-100-pure-and-natural-60-ml-1635903,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/B/l/Black-Seed-Oil-100-Pure-And-Natural---60-ML-7687523_6.jpg",5,konga,health and beauty,"Extracted and prepared from natural black seeds oil using the latest technology. This herb possesses great healing power and has been in use for centuries. It helps in strengthening of the immune system.	This herb has been used for ages in Middle East, Africa & South Asia as a remedy for allergies, Inflammation, purification of blood and strengthening the Immune System.	Effective against diseases such as Bronchitis, Asthma, Neuropathies and poor digestion.	Used for relieve in congestion and it acts as a general tonic to boost immune function.	Famous for enhancing blood circulations	Regular usage has shown that Black seeds oil controls blood pressure and cholesterol as well"
Niko 32 Inch TV With 1 Year Warranty & Free Wall Bracket,NI619EL09X0XYNAFAMZ,"32,990",4.2,https://www.jumia.com.ng/niko-32-inch-tv-with-1-year-warranty-free-wall-bracket-41475661.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/657414/1.jpg?6756,100,jumia,electronics,"	Screen Size: 32-Inch	Resolution: 1366 x 768 Full HD	Audio Output: 10W	Speaker System: 2.0 ch	Audio Codec AC3 (Dolby Digital), AAC, FLAC, PCM, MP3	HDMI Port 1		USB Port 1	VGA	What’s in the box	TV	REMOTE CONTROL	USER MANUAL	TV FOOT	FOOT SCREW	TV WALL BRACKET"
Binatone Heavy Metal 1.5kg Dry Iron DI-1275,BI681HL03VAIKNAFAMZ,"5,680",4.2,https://www.jumia.com.ng/smoother-gliding-extra-heavy-dry-iron-di-1275-binatone-mpg269445.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/498812/1.jpg?8621,50,jumia,home and office,	1.5kg Super Heavy Metal Dry Iron	Golden ceramic Soleplate	Smoother and non-stick ironing	Swivel cord for easy and convenient ironing	Cool touch bakelite handle	Variable temperature control knob	Temperature Light indication	Power: 1000-1200W	Specifications	SKU: BI681HL03VAIKNAFAMZ	Area of Use: Home Office	Color: Black & White	Model: DI-1275	Product Line: Global Appliances NIG Limited	Weight (kg): 1.5
 Men's Cross Mesh Slippers-Brown,FA203SH1FOJTMNAFAMZ,"9,000",3.7,https://www.jumia.com.ng/mens-cross-mesh-slippers-brown-fashion-mpg312482.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/80585/1.jpg?4549,85,jumia,fashion,	Flat sole	Affordable	Colour : Brown	Style: Simple Cross Mesh	Specifications	SKU: FA203SH1FOJTMNAFAMZ	Heel Type: Low	Shoe type [P]: Flats	Color: Brown	Product Line: Spring Store	Weight (kg): 0.4
"Oukitel C12 - 3G - 6.18"" (2GB RAM, 16GB ROM) - Dual SIM - Fingerprint Sensor - 3300mAh - Black",OU517MT0I3FJXNAFAMZ,"22,030",4.2,https://www.jumia.com.ng/oukitel-c12-3g-6.18-2gb-ram-16gb-rom-dual-sim-fingerprint-sensor-3300mah-black-31239303.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/393213/1.jpg?5007,317,jumia,phones and tablets,"	Display: 6.18 inch, 960 x 480 Pixel Screen	CPU: MT6580 Quad Core	GPU: ARM Mali400 MP2 500MHz	System: Android 8.1	RAM + ROM: 2GB RAM 16GB ROM	Camera: 8.0MP + 0.3MP rear camera + 2.0MP front camera	Sensor: Accelerometer, E-compass, Fingerprint Sensor, Gravity Sensor, Light Sensor, Face ID, Gyroscope, Distance Sensor	What’s in the box	Cell Phone: 1	Charger: 1	Chinese Manual : 1	SIM Needle: 1	USB Cable: 1"
